-1 -1.5574077246549023 3.42551882081476 2.972495071045631 3.3061443040685687 3.3061443040685687
-0.90000000000000002 -1.2601582175503392 2.5879987332596479 2.3051966049997508 2.972495071045631 2.6388458380226907
-0.80000000000000004 -1.0296385570503641 2.0601555581647562 1.873501765872847 2.3051966049997508 2.0893491854362987
-0.69999999999999996 -0.84228838046307941 1.7094497158631172 1.5815157212138709 1.873501765872847 1.7275087435433589
-0.59999999999999998 -0.68413680834169233 1.4680431725279575 1.3783431849790184 1.5815157212138709 1.4799294530964446
-0.5 -0.54630248984379048 1.2984464104095248 1.2350927110562882 1.3783431849790184 1.3067179480176532
-0.39999999999999991 -0.42279321873816167 1.178754105810975 1.1345696912853853 1.2350927110562882 1.1848312011708366
-0.29999999999999993 -0.30933624960962314 1.0956889153225471 1.0662621410095068 1.1345696912853853 1.100415916147446
-0.19999999999999996 -0.20271003550867245 1.0410913584959272 1.0237536342322191 1.0662621410095068 1.0450078876208631
-0.099999999999999978 -0.10033467208545052 1.0100670464224948 1.003346720854505 1.0237536342322191 1.0135501775433622
0 0 1 1.0033467208545062 1.003346720854505 1.0033467208545057
0.10000000000000009 0.10033467208545063 1.010067046422495 1.0237536342322202 1.0033467208545062 1.0135501775433633
0.20000000000000018 0.20271003550867267 1.0410913584959274 1.0662621410095063 1.0237536342322202 1.0450078876208633
0.30000000000000004 0.3093362496096233 1.0956889153225471 1.1345696912853858 1.0662621410095063 1.100415916147446
0.40000000000000013 0.42279321873816189 1.1787541058109752 1.2350927110562859 1.1345696912853858 1.1848312011708357
0.5 0.54630248984379048 1.2984464104095248 1.3783431849790195 1.2350927110562859 1.3067179480176527
0.60000000000000009 0.68413680834169244 1.4680431725279577 1.5815157212138731 1.3783431849790195 1.4799294530964462
0.70000000000000018 0.84228838046307974 1.7094497158631179 1.8735017658728437 1.5815157212138731 1.7275087435433583
0.80000000000000004 1.0296385570503641 2.0601555581647562 2.305196604999753 1.8735017658728437 2.0893491854362982
0.90000000000000013 1.2601582175503394 2.5879987332596484 2.9724950710456288 2.305196604999753 2.6388458380226907
1 1.5574077246549023 3.42551882081476 3.3061443040685656 2.9724950710456288 3.3061443040685656
